transaction_id,card_id,entry_station,exit_station,entry_time,exit_time,travel_duration_minutes,fare_amount,card_balance,passenger_type,metro_line
TXN100002608,DMRC481496,Hauz Khas,Connaught Place,2025-10-05 11:09:00,2025-10-05 11:42:00,33,48,400,Senior,Blue Line
TXN100002609,DMRC756639,Vaishali,AIIMS,2025-10-03 15:24:00,2025-10-03 16:43:00,79,26,299,Adult,Violet Line
TXN100002610,DMRC475173,INA,Anand Vihar,2025-10-04 19:17:00,2025-10-04 20:25:00,68,53,985,Adult,Blue Line
TXN100002611,DMRC963413,Huda City Centre,Chandni Chowk,2025-10-01 12:22:00,2025-10-01 13:00:00,38,14,286,Student,Red Line
TXN100002612,DMRC134256,Airport,Vaishali,2025-10-02 15:19:00,2025-10-02 15:30:00,11,35,982,Adult,Red Line
TXN100002613,DMRC733250,Huda City Centre,Hauz Khas,2025-10-05 06:53:00,2025-10-05 07:25:00,32,24,177,Student,Yellow Line
TXN100002614,DMRC831171,Botanical Garden,AIIMS,2025-10-01 07:39:00,2025-10-01 08:14:00,35,12,84,Senior,Red Line
TXN100002615,DMRC399486,Dwarka,Airport,2025-10-06 12:27:00,2025-10-06 13:42:00,75,24,643,Student,Red Line
TXN100002616,DMRC312462,Vaishali,Anand Vihar,2025-10-05 08:14:00,2025-10-05 09:06:00,52,51,608,Student,Yellow Line
TXN100002617,DMRC418670,Connaught Place,INA,2025-10-03 16:48:00,2025-10-03 18:01:00,73,27,255,Senior,Green Line
TXN100002618,DMRC506954,Kashmere Gate,AIIMS,2025-10-01 07:01:00,2025-10-01 07:18:00,17,28,574,Student,Red Line
TXN100002619,DMRC351959,INA,Kashmere Gate,2025-10-06 11:18:00,2025-10-06 11:29:00,11,35,101,Senior,Yellow Line
TXN100002620,DMRC672671,Airport,Vaishali,2025-10-02 22:30:00,2025-10-02 23:23:00,53,45,451,Senior,Violet Line
TXN100002621,DMRC204970,Kalkaji Mandir,Dwarka,2025-10-04 16:28:00,2025-10-04 17:06:00,38,36,166,Senior,Red Line
TXN100002622,DMRC848247,Rajiv Chowk,Noida Sector 62,2025-10-03 06:53:00,2025-10-03 07:28:00,35,23,151,Student,Green Line
TXN100002623,DMRC290368,Rajiv Chowk,Connaught Place,2025-10-03 06:14:00,2025-10-03 06:36:00,22,29,142,Adult,Blue Line
TXN100002624,DMRC771629,Anand Vihar,Botanical Garden,2025-10-06 22:58:00,2025-10-06 23:12:00,14,55,691,Student,Yellow Line
TXN100002625,DMRC122934,AIIMS,Rajiv Chowk,2025-10-01 17:43:00,2025-10-01 18:17:00,34,29,306,Adult,Blue Line
TXN100002626,DMRC934829,INA,Green Park,2025-10-04 07:13:00,2025-10-04 07:53:00,40,24,588,Adult,Yellow Line
TXN100002627,DMRC433341,Anand Vihar,New Delhi,2025-10-06 17:45:00,2025-10-06 18:39:00,54,15,386,Adult,Violet Line
TXN100002628,DMRC846267,Airport,New Delhi,2025-10-07 19:08:00,2025-10-07 20:15:00,67,41,731,Adult,Green Line
TXN100002629,DMRC552016,Huda City Centre,Kashmere Gate,2025-10-02 10:08:00,2025-10-02 10:28:00,20,29,314,Adult,Yellow Line
TXN100002630,DMRC209044,Kashmere Gate,Connaught Place,2025-10-04 16:23:00,2025-10-04 16:40:00,17,39,245,Adult,Violet Line
TXN100002631,DMRC114767,Airport,Connaught Place,2025-10-03 19:22:00,2025-10-03 19:34:00,12,37,91,Student,Green Line
TXN100002632,DMRC453821,Kashmere Gate,Kalkaji Mandir,2025-10-05 22:54:00,2025-10-06 00:02:00,68,58,248,Student,Yellow Line
TXN100002633,DMRC237244,Connaught Place,Green Park,2025-10-03 16:20:00,2025-10-03 16:41:00,21,44,314,Student,Violet Line
TXN100002634,DMRC360185,Kalkaji Mandir,New Delhi,2025-10-06 15:49:00,2025-10-06 16:10:00,21,17,61,Adult,Violet Line
TXN100002635,DMRC999716,Kalkaji Mandir,Green Park,2025-10-04 15:53:00,2025-10-04 16:22:00,29,13,493,Adult,Yellow Line
TXN100002636,DMRC485830,Vaishali,Huda City Centre,2025-10-05 19:40:00,2025-10-05 20:35:00,55,35,198,Senior,Violet Line
TXN100002637,DMRC432267,AIIMS,New Delhi,2025-10-03 19:27:00,2025-10-03 20:26:00,59,20,11,Adult,Blue Line
TXN100002638,DMRC817450,Vaishali,Rajiv Chowk,2025-10-01 15:29:00,2025-10-01 16:05:00,36,51,158,Adult,Yellow Line
TXN100002639,DMRC459539,Anand Vihar,New Delhi,2025-10-05 06:18:00,2025-10-05 07:36:00,78,17,344,Senior,Violet Line
TXN100002640,DMRC726451,Kalkaji Mandir,Anand Vihar,2025-10-01 09:46:00,2025-10-01 10:26:00,40,49,554,Adult,Blue Line
TXN100002641,DMRC952098,Nehru Place,Kashmere Gate,2025-10-04 18:31:00,2025-10-04 19:04:00,33,14,491,Adult,Yellow Line
TXN100002642,DMRC632428,Rajiv Chowk,Hauz Khas,2025-10-04 20:06:00,2025-10-04 20:52:00,46,38,989,Senior,Green Line
TXN100002643,DMRC469993,INA,Kashmere Gate,2025-10-01 07:40:00,2025-10-01 08:18:00,38,29,144,Senior,Yellow Line
TXN100002644,DMRC176063,Nehru Place,Noida Sector 62,2025-10-06 07:58:00,2025-10-06 09:04:00,66,60,953,Adult,Violet Line
TXN100002645,DMRC724004,Kashmere Gate,Nehru Place,2025-10-01 18:32:00,2025-10-01 18:45:00,13,26,996,Student,Blue Line
TXN100002646,DMRC591487,Connaught Place,Anand Vihar,2025-10-07 09:05:00,2025-10-07 10:24:00,79,60,209,Senior,Yellow Line
TXN100002647,DMRC676299,Kalkaji Mandir,Green Park,2025-10-02 07:07:00,2025-10-02 08:22:00,75,45,332,Senior,Blue Line
TXN100002648,DMRC712879,Hauz Khas,Vaishali,2025-10-07 07:03:00,2025-10-07 08:10:00,67,16,365,Student,Violet Line
TXN100002649,DMRC856551,Chandni Chowk,INA,2025-10-02 08:59:00,2025-10-02 10:15:00,76,55,687,Adult,Yellow Line
TXN100002650,DMRC807643,Vaishali,Botanical Garden,2025-10-05 17:33:00,2025-10-05 18:01:00,28,32,970,Student,Violet Line
TXN100002651,DMRC531748,Kalkaji Mandir,Botanical Garden,2025-10-04 19:39:00,2025-10-04 20:56:00,77,15,793,Senior,Yellow Line
TXN100002652,DMRC317582,Botanical Garden,New Delhi,2025-10-03 08:45:00,2025-10-03 09:26:00,41,49,213,Adult,Green Line
TXN100002653,DMRC256702,Huda City Centre,Connaught Place,2025-10-03 18:50:00,2025-10-03 19:44:00,54,19,131,Senior,Green Line
TXN100002654,DMRC237160,New Delhi,Hauz Khas,2025-10-04 22:06:00,2025-10-04 23:07:00,61,17,265,Adult,Red Line
TXN100002655,DMRC116074,New Delhi,Green Park,2025-10-05 09:06:00,2025-10-05 10:02:00,56,26,416,Senior,Red Line
TXN100002656,DMRC727159,Botanical Garden,Kalkaji Mandir,2025-10-02 07:31:00,2025-10-02 07:46:00,15,48,273,Senior,Violet Line
TXN100002657,DMRC182191,Nehru Place,Rajiv Chowk,2025-10-01 18:37:00,2025-10-01 19:21:00,44,49,298,Senior,Red Line
TXN100002658,DMRC137925,Huda City Centre,Vaishali,2025-10-06 07:55:00,2025-10-06 08:09:00,14,42,922,Student,Green Line
TXN100002659,DMRC296556,Huda City Centre,AIIMS,2025-10-06 17:27:00,2025-10-06 17:42:00,15,29,813,Adult,Yellow Line
TXN100002660,DMRC951535,Botanical Garden,Kashmere Gate,2025-10-06 16:03:00,2025-10-06 16:55:00,52,28,697,Senior,Yellow Line
TXN100002661,DMRC282495,Hauz Khas,Anand Vihar,2025-10-04 20:12:00,2025-10-04 20:22:00,10,59,141,Adult,Yellow Line
TXN100002662,DMRC965068,Nehru Place,Noida Sector 62,2025-10-02 10:32:00,2025-10-02 10:57:00,25,56,57,Senior,Violet Line
TXN100002663,DMRC145085,AIIMS,Chandni Chowk,2025-10-07 09:28:00,2025-10-07 10:14:00,46,27,608,Adult,Red Line
TXN100002664,DMRC955455,Dwarka,Vaishali,2025-10-07 11:16:00,2025-10-07 12:20:00,64,49,745,Adult,Blue Line
TXN100002665,DMRC235158,Huda City Centre,Vaishali,2025-10-04 10:34:00,2025-10-04 10:56:00,22,46,171,Senior,Red Line
TXN100002666,DMRC226597,Botanical Garden,INA,2025-10-04 06:47:00,2025-10-04 07:32:00,45,19,202,Senior,Yellow Line
TXN100002667,DMRC274589,Anand Vihar,New Delhi,2025-10-04 17:51:00,2025-10-04 18:52:00,61,49,624,Adult,Red Line
TXN100002668,DMRC851518,Connaught Place,Hauz Khas,2025-10-04 11:55:00,2025-10-04 12:16:00,21,58,258,Senior,Green Line
TXN100002669,DMRC881273,Huda City Centre,Vaishali,2025-10-05 07:24:00,2025-10-05 07:38:00,14,35,502,Student,Violet Line
TXN100002670,DMRC657175,Chandni Chowk,Anand Vihar,2025-10-07 07:50:00,2025-10-07 08:08:00,18,52,400,Senior,Violet Line
TXN100002671,DMRC848657,Airport,Kashmere Gate,2025-10-07 07:02:00,2025-10-07 08:02:00,60,27,865,Adult,Yellow Line
TXN100002672,DMRC295298,Botanical Garden,Kalkaji Mandir,2025-10-07 09:54:00,2025-10-07 10:35:00,41,27,356,Senior,Violet Line
TXN100002673,DMRC251555,INA,AIIMS,2025-10-05 12:11:00,2025-10-05 12:50:00,39,53,695,Student,Blue Line
TXN100002674,DMRC174862,Noida Sector 62,AIIMS,2025-10-01 23:51:00,2025-10-02 00:50:00,59,22,590,Student,Violet Line
TXN100002675,DMRC256252,Rajiv Chowk,Nehru Place,2025-10-05 08:08:00,2025-10-05 09:20:00,72,49,679,Student,Violet Line
TXN100002676,DMRC409590,Dwarka,Connaught Place,2025-10-02 18:25:00,2025-10-02 19:43:00,78,45,169,Adult,Yellow Line
TXN100002677,DMRC781685,Rajiv Chowk,INA,2025-10-04 11:06:00,2025-10-04 11:35:00,29,36,83,Senior,Red Line
TXN100002678,DMRC300833,Connaught Place,AIIMS,2025-10-01 07:36:00,2025-10-01 08:47:00,71,36,382,Student,Violet Line
TXN100002679,DMRC597790,Kashmere Gate,AIIMS,2025-10-03 12:15:00,2025-10-03 13:10:00,55,21,118,Student,Yellow Line
TXN100002680,DMRC977565,Rajiv Chowk,Connaught Place,2025-10-07 10:43:00,2025-10-07 12:02:00,79,32,787,Adult,Red Line
TXN100002681,DMRC574667,Huda City Centre,Green Park,2025-10-06 19:17:00,2025-10-06 19:45:00,28,45,590,Senior,Yellow Line
TXN100002682,DMRC205401,New Delhi,Vaishali,2025-10-06 12:17:00,2025-10-06 13:15:00,58,22,463,Student,Green Line
TXN100002683,DMRC610676,INA,Huda City Centre,2025-10-02 21:31:00,2025-10-02 22:17:00,46,39,98,Student,Violet Line
TXN100002684,DMRC843050,New Delhi,INA,2025-10-03 16:22:00,2025-10-03 16:37:00,15,60,376,Senior,Blue Line
TXN100002685,DMRC249825,Chandni Chowk,Anand Vihar,2025-10-01 13:17:00,2025-10-01 14:04:00,47,44,497,Adult,Blue Line
TXN100002686,DMRC272274,Vaishali,Hauz Khas,2025-10-01 16:45:00,2025-10-01 18:00:00,75,12,669,Senior,Green Line
TXN100002687,DMRC824274,Huda City Centre,Connaught Place,2025-10-06 11:45:00,2025-10-06 12:17:00,32,13,741,Adult,Red Line
TXN100002688,DMRC343756,Rajiv Chowk,Nehru Place,2025-10-01 07:20:00,2025-10-01 07:32:00,12,31,567,Senior,Violet Line
TXN100002689,DMRC941566,Kalkaji Mandir,Airport,2025-10-04 07:32:00,2025-10-04 07:47:00,15,38,973,Student,Yellow Line
TXN100002690,DMRC921795,Dwarka,Huda City Centre,2025-10-04 07:58:00,2025-10-04 09:13:00,75,31,807,Senior,Red Line
TXN100002691,DMRC548422,Huda City Centre,AIIMS,2025-10-03 17:07:00,2025-10-03 18:25:00,78,31,1000,Adult,Green Line
TXN100002692,DMRC132775,Kashmere Gate,Rajiv Chowk,2025-10-04 01:13:00,2025-10-04 02:13:00,60,47,509,Senior,Red Line
TXN100002693,DMRC763297,Connaught Place,Chandni Chowk,2025-10-01 16:25:00,2025-10-01 16:51:00,26,27,118,Senior,Red Line
TXN100002694,DMRC578878,Kashmere Gate,Airport,2025-10-06 15:32:00,2025-10-06 16:49:00,77,39,634,Student,Blue Line
TXN100002695,DMRC543522,Huda City Centre,Dwarka,2025-10-04 21:02:00,2025-10-04 21:41:00,39,44,224,Student,Violet Line
TXN100002696,DMRC497274,INA,Hauz Khas,2025-10-03 06:32:00,2025-10-03 07:12:00,40,27,752,Senior,Yellow Line
TXN100002697,DMRC779004,Botanical Garden,Vaishali,2025-10-07 20:40:00,2025-10-07 21:11:00,31,26,414,Adult,Violet Line
TXN100002698,DMRC165811,New Delhi,AIIMS,2025-10-06 18:30:00,2025-10-06 18:43:00,13,45,326,Student,Violet Line
TXN100002699,DMRC991708,Hauz Khas,INA,2025-10-03 14:26:00,2025-10-03 15:45:00,79,23,475,Senior,Red Line
TXN100002700,DMRC248264,Hauz Khas,Botanical Garden,2025-10-05 09:15:00,2025-10-05 09:38:00,23,27,555,Student,Blue Line
TXN100002701,DMRC496267,INA,Connaught Place,2025-10-04 19:37:00,2025-10-04 20:01:00,24,53,583,Student,Blue Line
TXN100002702,DMRC290276,New Delhi,Green Park,2025-10-05 10:00:00,2025-10-05 10:27:00,27,55,387,Student,Yellow Line
TXN100002703,DMRC350468,Anand Vihar,Kalkaji Mandir,2025-10-03 17:36:00,2025-10-03 17:52:00,16,39,642,Student,Violet Line
TXN100002704,DMRC794179,Dwarka,Chandni Chowk,2025-10-04 13:38:00,2025-10-04 14:00:00,22,60,335,Adult,Yellow Line
TXN100002705,DMRC737703,Anand Vihar,Vaishali,2025-10-03 07:17:00,2025-10-03 08:21:00,64,57,525,Student,Blue Line
TXN100002706,DMRC868111,Nehru Place,Anand Vihar,2025-10-01 07:58:00,2025-10-01 09:07:00,69,17,984,Senior,Violet Line
TXN100002707,DMRC182299,Anand Vihar,AIIMS,2025-10-05 06:28:00,2025-10-05 07:00:00,32,53,815,Senior,Green Line
TXN100002708,DMRC920320,New Delhi,Kashmere Gate,2025-10-07 14:26:00,2025-10-07 15:21:00,55,38,971,Student,Yellow Line
TXN100002709,DMRC239703,Kalkaji Mandir,Botanical Garden,2025-10-06 17:33:00,2025-10-06 18:51:00,78,44,712,Senior,Green Line
TXN100002710,DMRC743765,Chandni Chowk,Anand Vihar,2025-10-01 22:46:00,2025-10-01 23:10:00,24,37,277,Adult,Violet Line
TXN100002711,DMRC940106,Connaught Place,New Delhi,2025-10-02 13:21:00,2025-10-02 14:11:00,50,19,688,Senior,Blue Line
TXN100002712,DMRC661754,Airport,Kalkaji Mandir,2025-10-04 14:59:00,2025-10-04 15:10:00,11,53,845,Student,Blue Line
TXN100002713,DMRC584631,Nehru Place,Green Park,2025-10-07 07:11:00,2025-10-07 07:58:00,47,54,400,Student,Violet Line
TXN100002714,DMRC783169,Vaishali,Rajiv Chowk,2025-10-04 08:59:00,2025-10-04 09:51:00,52,46,524,Student,Blue Line
TXN100002715,DMRC284250,Hauz Khas,Noida Sector 62,2025-10-04 10:37:00,2025-10-04 11:49:00,72,32,900,Senior,Yellow Line
TXN100002716,DMRC950275,Kashmere Gate,Botanical Garden,2025-10-07 19:07:00,2025-10-07 19:43:00,36,17,433,Senior,Yellow Line
TXN100002717,DMRC235837,Connaught Place,Botanical Garden,2025-10-02 15:10:00,2025-10-02 15:52:00,42,17,903,Student,Violet Line
TXN100002718,DMRC473894,Rajiv Chowk,Anand Vihar,2025-10-06 09:11:00,2025-10-06 10:00:00,49,10,651,Senior,Blue Line
TXN100002719,DMRC774095,Botanical Garden,New Delhi,2025-10-04 09:17:00,2025-10-04 10:23:00,66,40,672,Senior,Red Line
TXN100002720,DMRC346687,Huda City Centre,Noida Sector 62,2025-10-02 21:12:00,2025-10-02 21:41:00,29,32,706,Senior,Blue Line
TXN100002721,DMRC231021,Airport,Botanical Garden,2025-10-03 20:52:00,2025-10-03 21:48:00,56,41,215,Senior,Yellow Line
TXN100002722,DMRC832064,Connaught Place,Green Park,2025-10-07 00:28:00,2025-10-07 01:44:00,76,40,307,Student,Green Line
TXN100002723,DMRC565759,Dwarka,Anand Vihar,2025-10-06 18:23:00,2025-10-06 19:17:00,54,19,280,Senior,Green Line
TXN100002724,DMRC793514,Kalkaji Mandir,Botanical Garden,2025-10-06 15:10:00,2025-10-06 16:12:00,62,53,762,Adult,Violet Line
TXN100002725,DMRC350548,Airport,Green Park,2025-10-05 05:03:00,2025-10-05 06:23:00,80,41,899,Adult,Blue Line
TXN100002726,DMRC210944,INA,Noida Sector 62,2025-10-03 07:07:00,2025-10-03 07:51:00,44,39,663,Senior,Violet Line
TXN100002727,DMRC213960,Airport,Dwarka,2025-10-03 08:27:00,2025-10-03 09:47:00,80,42,230,Student,Blue Line
TXN100002728,DMRC126087,Green Park,Huda City Centre,2025-10-01 14:43:00,2025-10-01 15:38:00,55,60,716,Student,Green Line
TXN100002729,DMRC667779,AIIMS,Connaught Place,2025-10-01 18:34:00,2025-10-01 19:37:00,63,19,43,Adult,Red Line
TXN100002730,DMRC517401,Connaught Place,Chandni Chowk,2025-10-02 05:43:00,2025-10-02 06:21:00,38,11,551,Student,Violet Line
TXN100002731,DMRC716636,Hauz Khas,Anand Vihar,2025-10-02 22:19:00,2025-10-02 22:29:00,10,28,418,Student,Green Line
TXN100002732,DMRC322938,AIIMS,New Delhi,2025-10-07 10:14:00,2025-10-07 11:05:00,51,56,412,Adult,Yellow Line
TXN100002733,DMRC661129,INA,Kalkaji Mandir,2025-10-01 15:30:00,2025-10-01 15:41:00,11,44,608,Student,Yellow Line
TXN100002734,DMRC217826,Huda City Centre,Kashmere Gate,2025-10-04 17:36:00,2025-10-04 18:43:00,67,54,233,Student,Yellow Line
TXN100002735,DMRC161569,Chandni Chowk,AIIMS,2025-10-06 10:10:00,2025-10-06 10:29:00,19,45,119,Student,Green Line
TXN100002736,DMRC705862,Airport,Connaught Place,2025-10-04 05:38:00,2025-10-04 06:35:00,57,40,233,Senior,Green Line
TXN100002737,DMRC451864,Nehru Place,Chandni Chowk,2025-10-07 17:50:00,2025-10-07 18:32:00,42,60,766,Student,Blue Line
TXN100002738,DMRC320608,Noida Sector 62,New Delhi,2025-10-01 05:38:00,2025-10-01 06:49:00,71,39,456,Student,Blue Line
TXN100002739,DMRC467164,Kalkaji Mandir,Rajiv Chowk,2025-10-04 07:31:00,2025-10-04 08:17:00,46,59,262,Student,Blue Line
TXN100002740,DMRC630931,Botanical Garden,Huda City Centre,2025-10-05 07:57:00,2025-10-05 09:05:00,68,13,634,Adult,Green Line
TXN100002741,DMRC672475,Chandni Chowk,Kashmere Gate,2025-10-06 18:01:00,2025-10-06 19:12:00,71,41,684,Senior,Yellow Line
TXN100002742,DMRC897293,INA,Botanical Garden,2025-10-01 16:13:00,2025-10-01 17:17:00,64,18,911,Senior,Green Line
TXN100002743,DMRC276364,Noida Sector 62,Hauz Khas,2025-10-05 18:40:00,2025-10-05 18:54:00,14,54,926,Student,Green Line
TXN100002744,DMRC659379,Anand Vihar,Kalkaji Mandir,2025-10-07 08:22:00,2025-10-07 08:54:00,32,60,540,Adult,Blue Line
TXN100002745,DMRC520653,Green Park,Vaishali,2025-10-06 13:41:00,2025-10-06 14:24:00,43,60,99,Senior,Yellow Line
TXN100002746,DMRC722061,Rajiv Chowk,Chandni Chowk,2025-10-06 20:29:00,2025-10-06 21:17:00,48,12,182,Student,Green Line
TXN100002747,DMRC267807,Botanical Garden,AIIMS,2025-10-07 06:39:00,2025-10-07 07:00:00,21,49,48,Student,Green Line
TXN100002748,DMRC201095,Nehru Place,Anand Vihar,2025-10-04 08:25:00,2025-10-04 09:45:00,80,54,917,Senior,Green Line
TXN100002749,DMRC405133,INA,Anand Vihar,2025-10-07 11:09:00,2025-10-07 11:51:00,42,46,26,Adult,Green Line
TXN100002750,DMRC205090,Anand Vihar,Airport,2025-10-05 23:16:00,2025-10-05 23:29:00,13,32,408,Student,Blue Line
TXN100002751,DMRC844011,Hauz Khas,Kashmere Gate,2025-10-05 08:43:00,2025-10-05 09:54:00,71,43,177,Student,Blue Line
TXN100002752,DMRC729529,Green Park,New Delhi,2025-10-05 12:46:00,2025-10-05 13:51:00,65,42,457,Senior,Red Line
TXN100002753,DMRC939669,Kashmere Gate,AIIMS,2025-10-02 13:57:00,2025-10-02 14:07:00,10,30,77,Student,Violet Line
TXN100002754,DMRC740847,Connaught Place,Chandni Chowk,2025-10-02 18:52:00,2025-10-02 20:12:00,80,29,798,Adult,Blue Line
TXN100002755,DMRC276798,Huda City Centre,Rajiv Chowk,2025-10-06 19:47:00,2025-10-06 21:01:00,74,15,313,Senior,Red Line
TXN100002756,DMRC167541,Kashmere Gate,Hauz Khas,2025-10-04 16:05:00,2025-10-04 16:52:00,47,46,749,Senior,Blue Line
TXN100002757,DMRC620977,Kashmere Gate,Connaught Place,2025-10-06 10:17:00,2025-10-06 11:12:00,55,45,754,Adult,Red Line
TXN100002758,DMRC807478,Kashmere Gate,New Delhi,2025-10-04 16:29:00,2025-10-04 17:05:00,36,24,713,Adult,Yellow Line
TXN100002759,DMRC994934,AIIMS,Nehru Place,2025-10-07 12:53:00,2025-10-07 14:02:00,69,12,769,Senior,Green Line
TXN100002760,DMRC649878,Airport,New Delhi,2025-10-06 09:20:00,2025-10-06 09:42:00,22,55,828,Adult,Green Line
TXN100002761,DMRC671330,INA,Kashmere Gate,2025-10-01 07:49:00,2025-10-01 08:01:00,12,14,751,Student,Green Line
TXN100002762,DMRC534851,Kashmere Gate,Kalkaji Mandir,2025-10-03 11:49:00,2025-10-03 13:07:00,78,38,424,Student,Red Line
TXN100002763,DMRC428028,Chandni Chowk,Noida Sector 62,2025-10-06 08:20:00,2025-10-06 09:32:00,72,27,619,Adult,Violet Line
TXN100002764,DMRC892286,Nehru Place,Dwarka,2025-10-02 11:48:00,2025-10-02 12:59:00,71,51,767,Student,Blue Line
TXN100002765,DMRC600124,Huda City Centre,Botanical Garden,2025-10-04 22:49:00,2025-10-04 23:34:00,45,39,49,Adult,Green Line
TXN100002766,DMRC611151,Airport,Botanical Garden,2025-10-05 11:09:00,2025-10-05 12:04:00,55,53,87,Adult,Violet Line
TXN100002767,DMRC868515,Anand Vihar,Dwarka,2025-10-05 13:40:00,2025-10-05 15:00:00,80,21,585,Student,Violet Line
TXN100002768,DMRC628195,Dwarka,Kalkaji Mandir,2025-10-03 06:59:00,2025-10-03 08:18:00,79,42,366,Student,Blue Line
TXN100002769,DMRC994430,Hauz Khas,Nehru Place,2025-10-04 21:04:00,2025-10-04 22:09:00,65,24,271,Senior,Green Line
TXN100002770,DMRC657200,INA,Kalkaji Mandir,2025-10-01 18:38:00,2025-10-01 19:17:00,39,60,906,Adult,Red Line
TXN100002771,DMRC739002,Huda City Centre,Hauz Khas,2025-10-06 10:47:00,2025-10-06 12:06:00,79,22,168,Student,Red Line
TXN100002772,DMRC974964,Vaishali,Dwarka,2025-10-07 17:20:00,2025-10-07 18:00:00,40,25,370,Senior,Yellow Line
TXN100002773,DMRC391388,Green Park,New Delhi,2025-10-04 06:27:00,2025-10-04 07:02:00,35,19,620,Adult,Blue Line
TXN100002774,DMRC370575,Rajiv Chowk,Noida Sector 62,2025-10-02 05:24:00,2025-10-02 06:36:00,72,23,711,Student,Violet Line
TXN100002775,DMRC666592,AIIMS,Rajiv Chowk,2025-10-07 18:48:00,2025-10-07 19:05:00,17,49,621,Student,Red Line
TXN100002776,DMRC404078,Kalkaji Mandir,Kashmere Gate,2025-10-03 17:12:00,2025-10-03 17:40:00,28,21,270,Senior,Violet Line
TXN100002777,DMRC324194,Nehru Place,Huda City Centre,2025-10-05 07:55:00,2025-10-05 08:29:00,34,32,158,Adult,Yellow Line
TXN100002778,DMRC359278,Botanical Garden,Kalkaji Mandir,2025-10-06 17:48:00,2025-10-06 18:35:00,47,23,618,Student,Green Line
TXN100002779,DMRC330406,INA,AIIMS,2025-10-04 19:12:00,2025-10-04 19:55:00,43,26,201,Senior,Violet Line
TXN100002780,DMRC394342,AIIMS,Noida Sector 62,2025-10-01 10:50:00,2025-10-01 12:09:00,79,28,620,Senior,Green Line
TXN100002781,DMRC840582,Anand Vihar,Kashmere Gate,2025-10-06 13:37:00,2025-10-06 14:17:00,40,16,240,Senior,Yellow Line
TXN100002782,DMRC519736,Nehru Place,Dwarka,2025-10-05 12:14:00,2025-10-05 12:31:00,17,37,995,Senior,Yellow Line
TXN100002783,DMRC172963,Vaishali,Noida Sector 62,2025-10-04 18:09:00,2025-10-04 18:29:00,20,49,342,Student,Violet Line
TXN100002784,DMRC213191,Kalkaji Mandir,Botanical Garden,2025-10-07 07:03:00,2025-10-07 07:39:00,36,44,892,Adult,Green Line
TXN100002785,DMRC859928,New Delhi,Botanical Garden,2025-10-07 20:19:00,2025-10-07 21:35:00,76,53,187,Adult,Blue Line
TXN100002786,DMRC635901,Dwarka,Noida Sector 62,2025-10-06 10:04:00,2025-10-06 10:17:00,13,51,976,Student,Green Line
TXN100002787,DMRC603791,INA,Noida Sector 62,2025-10-05 19:32:00,2025-10-05 20:09:00,37,46,174,Senior,Violet Line
TXN100002788,DMRC866661,INA,Botanical Garden,2025-10-01 00:32:00,2025-10-01 01:27:00,55,22,398,Adult,Red Line
TXN100002789,DMRC275689,Green Park,Noida Sector 62,2025-10-01 10:18:00,2025-10-01 10:50:00,32,42,830,Senior,Green Line
TXN100002790,DMRC542839,Huda City Centre,Vaishali,2025-10-06 15:19:00,2025-10-06 16:30:00,71,40,94,Senior,Violet Line
TXN100002791,DMRC124685,AIIMS,Nehru Place,2025-10-03 12:32:00,2025-10-03 13:19:00,47,29,748,Senior,Red Line
TXN100002792,DMRC721440,Vaishali,Hauz Khas,2025-10-06 12:00:00,2025-10-06 13:12:00,72,26,588,Student,Green Line
TXN100002793,DMRC671463,AIIMS,Kalkaji Mandir,2025-10-02 11:06:00,2025-10-02 11:40:00,34,47,760,Adult,Violet Line
TXN100002794,DMRC639672,INA,Nehru Place,2025-10-03 08:42:00,2025-10-03 08:59:00,17,60,510,Student,Green Line
TXN100002795,DMRC971301,Kalkaji Mandir,Airport,2025-10-04 07:35:00,2025-10-04 08:16:00,41,46,471,Adult,Red Line
TXN100002796,DMRC969588,Huda City Centre,Connaught Place,2025-10-05 06:40:00,2025-10-05 07:32:00,52,47,154,Adult,Green Line
TXN100002797,DMRC364195,Hauz Khas,INA,2025-10-06 10:59:00,2025-10-06 11:13:00,14,51,424,Adult,Red Line
TXN100002798,DMRC204468,Airport,Nehru Place,2025-10-03 19:24:00,2025-10-03 20:30:00,66,52,436,Adult,Blue Line
TXN100002799,DMRC192280,Green Park,Hauz Khas,2025-10-04 20:27:00,2025-10-04 20:49:00,22,45,787,Adult,Blue Line
